split,side,formation_window,horizon,model,r2,mae,rank_correlation,directional_accuracy,coefficient_last_feature,last_feature,train_count,eval_count,m0_r2,incremental_r2_vs_m0
test,sell,10,10,M3_market_cancel_replenish,0.017376117264662483,3.1219104866052625,0.2145880251403666,0.5254083484573503,-0.03193487683451383,replenishment_10s,562732,208278,0.01664183606869718,0.0007342811959653028
validation,sell,10,10,M4_full_proxy,0.036268020141891566,2.250829184254564,0.23674218239160816,0.5296334334628067,-0.06809886690698196,p3_depth_norm_10s,562732,258998,0.035766681055806604,0.000501339086084962
test,sell,10,10,M4_full_proxy,0.016255315373514545,3.1266635285259796,0.20830386261649242,0.5219562315751064,-0.06809886690698196,p3_depth_norm_10s,562732,208278,0.01664183606869718,-0.000386520695182635
validation,sell,10,30,M0_controls,0.014698414263210169,4.397665531964275,0.1383382122498674,0.5438257332642535,-0.045961728091480296,recent_volatility_10s,561952,258638,0.014698414263210169,0.0
test,sell,10,30,M0_controls,0.008237905573957205,6.245288623067353,0.13062506333452234,0.5424467972574022,-0.045961728091480296,recent_volatility_10s,561952,207978,0.008237905573957205,0.0
validation,sell,10,30,M1_market,0.01467912492944079,4.3987774751923645,0.13822806514072591,0.5429287266372305,-0.3104344894163692,market_pressure_10s,561952,258638,0.014698414263210169,-1.9289333769378914e-05
test,sell,10,30,M1_market,0.009330845632041895,6.242799701053238,0.13358755293174776,0.5433988210291473,-0.3104344894163692,market_pressure_10s,561952,207978,0.008237905573957205,0.0010929400580846904
validation,sell,10,30,M2_market_cancel,0.015314591898942131,4.396765992963834,0.1399569018259572,0.5439649239477571,0.17158129034025174,cancellation_10s,561952,258638,0.014698414263210169,0.0006161776357319626
test,sell,10,30,M2_market_cancel,0.009004949936900597,6.238089094956093,0.13607695312512902,0.5444325842156382,0.17158129034025174,cancellation_10s,561952,207978,0.008237905573957205,0.0007670443629433921
validation,sell,10,30,M3_market_cancel_replenish,0.015187515909086069,4.397093365699807,0.1398006285633254,0.5436246800547483,-0.058749046979932454,replenishment_10s,561952,258638,0.014698414263210169,0.0004891016458759001
test,sell,10,30,M3_market_cancel_replenish,0.009115548823762754,6.2379075165586135,0.13678675440832969,0.5444566252199752,-0.058749046979932454,replenishment_10s,561952,207978,0.008237905573957205,0.0008776432498055486
validation,sell,10,30,M4_full_proxy,0.014945777115027536,4.396964621520335,0.1391944659308574,0.5443283662880165,-0.12122293644346746,p3_depth_norm_10s,561952,258638,0.014698414263210169,0.0002473628518173676
test,sell,10,30,M4_full_proxy,0.007405917638558024,6.247536075481639,0.12693799159722818,0.5418650049524469,-0.12122293644346746,p3_depth_norm_10s,561952,207978,0.008237905573957205,-0.000831987935399181
validation,sell,10,60,M0_controls,0.007671870490798427,6.486135017543286,0.09729353003879473,0.533274182674798,-0.08130242452228799,recent_volatility_10s,560782,258098,0.007671870490798427,0.0
test,sell,10,60,M0_controls,0.0021996659618462866,9.384703682714424,0.08583397743183263,0.5305260013106665,-0.08130242452228799,recent_volatility_10s,560782,207528,0.0021996659618462866,0.0
validation,sell,10,60,M1_market,0.007653240098848824,6.482936823048781,0.0989530273502909,0.5327433765468931,-0.4632542151243867,market_pressure_10s,560782,258098,0.007671870490798427,-1.8630391949603364e-05
test,sell,10,60,M1_market,0.003344022242789846,9.381664627345502,0.08931542476340255,0.5311765159400177,-0.4632542151243867,market_pressure_10s,560782,207528,0.0021996659618462866,0.0011443562809435592
validation,sell,10,60,M2_market_cancel,0.008588704689187154,6.480603912600398,0.10201239127666294,0.5338631062619625,0.20721034940636848,cancellation_10s,560782,258098,0.007671870490798427,0.0009168341983887274
test,sell,10,60,M2_market_cancel,0.0030025274798114454,9.37838386266019,0.09238248152036094,0.5323763540341544,0.20721034940636848,cancellation_10s,560782,207528,0.0021996659618462866,0.0008028615179651588
validation,sell,10,60,M3_market_cancel_replenish,0.0086115303879859,6.48053895397307,0.10209895258690166,0.5338282357864067,0.014288428072694554,replenishment_10s,560782,258098,0.007671870490798427,0.0009396598971874726
test,sell,10,60,M3_market_cancel_replenish,0.002984046278152519,9.37839598274731,0.09231682744265877,0.5324438148105316,0.014288428072694554,replenishment_10s,560782,207528,0.0021996659618462866,0.0007843803163062324
validation,sell,10,60,M4_full_proxy,0.007971108390073978,6.4849135096629045,0.09875455497603797,0.5335763934629482,-0.15571797788327305,p3_depth_norm_10s,560782,258098,0.007671870490798427,0.00029923789927555067
test,sell,10,60,M4_full_proxy,0.0013415518740571564,9.386981349720719,0.0825555177082381,0.5311283296711768,-0.15571797788327305,p3_depth_norm_10s,560782,207528,0.0021996659618462866,-0.0008581140877891302
validation,sell,10,300,M0_controls,-0.0030193649609182582,14.981208157153107,0.029457723146349802,0.506028891393265,-0.24440657132453458,recent_volatility_10s,551422,253778,-0.0030193649609182582,0.0
test,sell,10,300,M0_controls,0.0003979713150331632,21.322751881418213,0.031376863841185765,0.5070220862265113,-0.24440657132453458,recent_volatility_10s,551422,203928,0.0003979713150331632,0.0
validation,sell,10,300,M1_market,-0.005003784824551438,14.99206336431835,0.029289670858837616,0.5049570884789067,-1.1148627637877986,market_pressure_10s,551422,253778,-0.0030193649609182582,-0.00198441986363318
test,sell,10,300,M1_market,0.00022547708082787388,21.33412170681033,0.030305037719767867,0.5053793495743596,-1.1148627637877986,market_pressure_10s,551422,203928,0.0003979713150331632,-0.0001724942342052893
validation,sell,10,300,M2_market_cancel,-0.004760187556266615,14.98903482039507,0.03157432057950033,0.5061077004310854,0.22009348177986163,cancellation_10s,551422,253778,-0.0030193649609182582,-0.001740822595348357
test,sell,10,300,M2_market_cancel,0.00031914725844395253,21.335415174917507,0.031393358509054815,0.5057177042877878,0.22009348177986163,cancellation_10s,551422,203928,0.0003979713150331632,-7.882405658921066e-05
validation,sell,10,300,M3_market_cancel_replenish,-0.004820339082460379,14.989248722785128,0.031063812552630327,0.5059343205478805,0.29121049530260035,replenishment_10s,551422,253778,-0.0030193649609182582,-0.0018009741215421204
test,sell,10,300,M3_market_cancel_replenish,0.0007558731384672557,21.334812903334928,0.029896980682287966,0.5050164764034365,0.29121049530260035,replenishment_10s,551422,203928,0.0003979713150331632,0.0003579018234340925
validation,sell,10,300,M4_full_proxy,-0.0029641602638004194,14.979688510940159,0.029443192921887414,0.5060170700375919,-0.18733597864068027,p3_depth_norm_10s,551422,253778,-0.0030193649609182582,5.520469711783882e-05
test,sell,10,300,M4_full_proxy,0.0008885706082588651,21.32270156198776,0.028207439293500627,0.5062963398846652,-0.18733597864068027,p3_depth_norm_10s,551422,203928,0.0003979713150331632,0.000490599293225702
validation,sell,30,1,M0_controls,0.05132374839368259,0.46787960122614475,0.2552458556712312,0.29647707979626486,-0.0062884431075211815,recent_volatility_30s,563083,259160,0.05132374839368259,0.0
test,sell,30,1,M0_controls,0.02164950889154238,0.6512341180754584,0.23349369009728121,0.31843023227917644,-0.0062884431075211815,recent_volatility_30s,563083,208413,0.02164950889154238,0.0
validation,sell,30,1,M1_market,0.05129181830484475,0.467761348904032,0.25541004301625553,0.2965311004784689,-0.005580557044618471,market_pressure_30s,563083,259160,0.05132374839368259,-3.193008883783932e-05
test,sell,30,1,M1_market,0.021699392712322574,0.651025130853456,0.23394843423410486,0.3187325166856194,-0.005580557044618471,market_pressure_30s,563083,208413,0.02164950889154238,4.988382078019438e-05
validation,sell,30,1,M2_market_cancel,0.05129812947374124,0.46776011598247924,0.2553690550689277,0.29648865565673715,-0.0009218740171419409,cancellation_30s,563083,259160,0.05132374839368259,-2.561891994135035e-05
test,sell,30,1,M2_market_cancel,0.021692814977136265,0.651063142050154,0.2339420952484474,0.31865574604271324,-0.0009218740171419409,cancellation_30s,563083,208413,0.02164950889154238,4.3306085593886046e-05
validation,sell,30,1,M3_market_cancel_replenish,0.05161236176381534,0.46773994689013426,0.25538377813291424,0.2964462108350054,-0.03382478209577173,replenishment_30s,563083,259160,0.05132374839368259,0.0002886133701327509
test,sell,30,1,M3_market_cancel_replenish,0.022328388676408517,0.6508783929812656,0.23704341758354297,0.3188716634758868,-0.03382478209577173,replenishment_30s,563083,208413,0.02164950889154238,0.0006788797848661376
validation,sell,30,1,M4_full_proxy,0.05133888401259701,0.4678853083910971,0.25524693959858147,0.29658126254051553,-0.005543214583034363,p3_depth_norm_30s,563083,259160,0.05132374839368259,1.5135618914419169e-05
test,sell,30,1,M4_full_proxy,0.021367577099771995,0.6513890367087917,0.232138670861816,0.31803678273428243,-0.005543214583034363,p3_depth_norm_30s,563083,208413,0.02164950889154238,-0.0002819317917703845
validation,sell,30,5,M0_controls,0.04463099151122496,1.43192730335893,0.2676636967224588,0.46583786203915273,-0.021902073945318123,recent_volatility_30s,562927,259088,0.04463099151122496,0.0
test,sell,30,5,M0_controls,0.019342394726548306,1.9860911552072706,0.23068449012719577,0.460737306398276,-0.021902073945318123,recent_volatility_30s,562927,208353,0.019342394726548306,0.0
validation,sell,30,5,M1_market,0.04468656101428048,1.4315400738120898,0.26821656136199545,0.4658262829617736,-0.05734856345277965,market_pressure_30s,562927,259088,0.04463099151122496,5.556950305551922e-05
test,sell,30,5,M1_market,0.019821046114619878,1.9847642285817695,0.23230427753853714,0.46131325202900847,-0.05734856345277965,market_pressure_30s,562927,208353,0.019342394726548306,0.0004786513880715715
validation,sell,30,5,M2_market_cancel,0.044754892254497025,1.4314364528076546,0.26876472378909666,0.466069443586735,0.021545802773626447,cancellation_30s,562927,259088,0.04463099151122496,0.00012390074327206513
test,sell,30,5,M2_market_cancel,0.019832266099805262,1.9839189558635657,0.23311636041098127,0.4617932067212855,0.021545802773626447,cancellation_30s,562927,208353,0.019342394726548306,0.000489871373256956
validation,sell,30,5,M3_market_cancel_replenish,0.04486207379084317,1.4316996872572298,0.26843840705719507,0.4656178595689495,-0.09563445994672627,replenishment_30s,562927,259088,0.04463099151122496,0.00023108227961821104
test,sell,30,5,M3_market_cancel_replenish,0.020482498188751697,1.9833243324403966,0.23627440109362166,0.4629450979827504,-0.09563445994672627,replenishment_30s,562927,208353,0.019342394726548306,0.00114010346220339
validation,sell,30,5,M4_full_proxy,0.044670781431116136,1.431876731120327,0.2677795690806308,0.46595751250540357,-0.022099284734696873,p3_depth_norm_30s,562927,259088,0.04463099151122496,3.978991989117553e-05
test,sell,30,5,M4_full_proxy,0.01882538818908186,1.9867447977352808,0.22866752799315407,0.46018055895523463,-0.022099284734696873,p3_depth_norm_30s,562927,208353,0.019342394726548306,-0.0005170065374664468
validation,sell,30,10,M0_controls,0.03625652306013172,2.2517682985334493,0.2376271708986936,0.52931682870138,-0.025385576696817066,recent_volatility_30s,562732,258998,0.03625652306013172,0.0
test,sell,30,10,M0_controls,0.016540980110927417,3.1269860931885374,0.21250732194398436,0.5221626864095104,-0.025385576696817066,recent_volatility_30s,562732,208278,0.016540980110927417,0.0
validation,sell,30,10,M1_market,0.036335421059551676,2.251729611327121,0.23761497207517282,0.52931682870138,-0.11876795146747057,market_pressure_30s,562732,258998,0.03625652306013172,7.88979994199579e-05
test,sell,30,10,M1_market,0.017395062826259355,3.1252507125696933,0.21432668986451897,0.5232573771593735,-0.11876795146747057,market_pressure_30s,562732,208278,0.016540980110927417,0.0008540827153319386
validation,sell,30,10,M2_market_cancel,0.03654843335361124,2.2513072345207226,0.2384650694361081,0.5295639348566398,0.04975219143040947,cancellation_30s,562732,258998,0.03625652306013172,0.0002919102934795248
test,sell,30,10,M2_market_cancel,0.017364911053923238,3.123345758062056,0.21562004142551,0.5244817023401416,0.04975219143040947,cancellation_30s,562732,208278,0.016540980110927417,0.0008239309429958208
validation,sell,30,10,M3_market_cancel_replenish,0.036476221340872916,2.2520522546852564,0.23803630432087206,0.5292782183646205,-0.1428322186315239,replenishment_30s,562732,258998,0.03625652306013172,0.00021969828074119846
test,sell,30,10,M3_market_cancel_replenish,0.01803248525979828,3.12252063221616,0.21908678383826083,0.5255667905395673,-0.1428322186315239,replenishment_30s,562732,208278,0.016540980110927417,0.0014915051488708642
validation,sell,30,10,M4_full_proxy,0.03635214211737903,2.2515837270148675,0.23782159905679504,0.5294982972841489,-0.04184417362462652,p3_depth_norm_30s,562732,258998,0.03625652306013172,9.561905724730924e-05
test,sell,30,10,M4_full_proxy,0.015804462917992756,3.12822346904139,0.2097702813729835,0.5216729563372031,-0.04184417362462652,p3_depth_norm_30s,562732,208278,0.016540980110927417,-0.0007365171929346603
validation,sell,30,30,M0_controls,0.014232947327715517,4.399843432318308,0.1379124130752261,0.5433617643192415,-0.040649047156994585,recent_volatility_30s,561952,258638,0.014232947327715517,0.0
test,sell,30,30,M0_controls,0.007983173355846751,6.247078250077044,0.13031957262338872,0.5414466914769831,-0.040649047156994585,recent_volatility_30s,561952,207978,0.007983173355846751,0.0
validation,sell,30,30,M1_market,0.014485214531430146,4.39749759871724,0.13910978422439294,0.5435009550027452,-0.2717206090347339,market_pressure_30s,561952,258638,0.014232947327715517,0.00025226720371462896
test,sell,30,30,M1_market,0.009497985785047902,6.24379903463992,0.13321786392241075,0.5430862879727664,-0.2717206090347339,market_pressure_30s,561952,207978,0.007983173355846751,0.0015148124292011511
validation,sell,30,30,M2_market_cancel,0.015298484195426454,4.395578056508505,0.14121711985671814,0.5441273130785113,0.10317571311803476,cancellation_30s,561952,258638,0.014232947327715517,0.0010655368677109367
test,sell,30,30,M2_market_cancel,0.009208512304706318,6.240766876424413,0.1351579791235055,0.5439565723297657,0.10317571311803476,cancellation_30s,561952,207978,0.007983173355846751,0.0012253389488595667
validation,sell,30,30,M3_market_cancel_replenish,0.015011156102921142,4.396716529831615,0.14009875675385947,0.5436594777256243,-0.17080625429309626,replenishment_30s,561952,258638,0.014232947327715517,0.0007782087752056244
test,sell,30,30,M3_market_cancel_replenish,0.009906575509878168,6.2392251641716125,0.13810436391127912,0.5446681860581407,-0.17080625429309626,replenishment_30s,561952,207978,0.007983173355846751,0.0019234021540314172
validation,sell,30,30,M4_full_proxy,0.014484807467480931,4.398616418883594,0.13907308606229646,0.543531886265746,-0.11240083883040827,p3_depth_norm_30s,561952,258638,0.014232947327715517,0.0002518601397654141
test,sell,30,30,M4_full_proxy,0.006492083972719165,6.250599959635772,0.12552675905980243,0.5406869957399341,-0.11240083883040827,p3_depth_norm_30s,561952,207978,0.007983173355846751,-0.0014910893831275862
validation,sell,30,60,M0_controls,0.007175590035731205,6.488873356305058,0.09783085897815104,0.5323288053375075,-0.0861238781953662,recent_volatility_30s,560782,258098,0.007175590035731205,0.0
test,sell,30,60,M0_controls,0.0019683322998300667,9.38550042956816,0.08719672226126157,0.5309259473420455,-0.0861238781953662,recent_volatility_30s,560782,207528,0.0019683322998300667,0.0
validation,sell,30,60,M1_market,0.006759173736420543,6.485334621420523,0.09884863099753374,0.5331385752698587,-0.5117933158354127,market_pressure_30s,560782,258098,0.007175590035731205,-0.0004164162993106624
test,sell,30,60,M1_market,0.00394752224188577,9.382083604403274,0.08970872357064125,0.5319426776145869,-0.5117933158354127,market_pressure_30s,560782,207528,0.0019683322998300667,0.0019791899420557035
validation,sell,30,60,M2_market_cancel,0.007621594477588811,6.4831359211117885,0.10180493935241539,0.5336655069004796,0.1549188131935543,cancellation_30s,560782,258098,0.007175590035731205,0.0004460044418576059
test,sell,30,60,M2_market_cancel,0.0035890758570077397,9.380006276797836,0.09150240517515162,0.5334894568443777,0.1549188131935543,cancellation_30s,560782,207528,0.0019683322998300667,0.001620743557177673
validation,sell,30,60,M3_market_cancel_replenish,0.007436289760244796,6.483678357081567,0.10089349054427177,0.53360738944122,-0.14460108146187362,replenishment_30s,560782,258098,0.007175590035731205,0.00026069972451359114
test,sell,30,60,M3_market_cancel_replenish,0.003854595825907081,9.379742484863215,0.09248690419548403,0.532993138275317,-0.14460108146187362,replenishment_30s,560782,207528,0.0019683322998300667,0.0018862635260770144
validation,sell,30,60,M4_full_proxy,0.007407715303633267,6.487838104948372,0.09899857444424807,0.5327201295631891,-0.15148294242502444,p3_depth_norm_30s,560782,258098,0.007175590035731205,0.00023212526790206134
test,sell,30,60,M4_full_proxy,0.0007089458590155973,9.388620018521907,0.0831864003961385,0.5304344473998689,-0.15148294242502444,p3_depth_norm_30s,560782,207528,0.0019683322998300667,-0.0012593864408144695
validation,sell,30,300,M0_controls,-0.0033467424682160907,14.982627832039196,0.03138506716686872,0.5050950042950926,-0.2961852648281212,recent_volatility_30s,551422,253778,-0.0033467424682160907,0.0
test,sell,30,300,M0_controls,0.0009725534448463691,21.320617885851654,0.03422517018895898,0.5080077282178024,-0.2961852648281212,recent_volatility_30s,551422,203928,0.0009725534448463691,0.0
validation,sell,30,300,M1_market,-0.006218745169465967,15.00211963633954,0.02799779205770557,0.5050358975167272,-1.3708483194066858,market_pressure_30s,551422,253778,-0.0033467424682160907,-0.002872002701249876
test,sell,30,300,M1_market,0.00017772724667952655,21.342410535290064,0.028344946447177197,0.5057471264367817,-1.3708483194066858,market_pressure_30s,551422,203928,0.0009725534448463691,-0.0007948261981668425
validation,sell,30,300,M2_market_cancel,-0.00605216433263811,14.999920092606988,0.02949456157248223,0.5060801172678483,0.12918662704964895,cancellation_30s,551422,253778,-0.0033467424682160907,-0.0027054218644220196
test,sell,30,300,M2_market_cancel,0.000326619468509981,21.34322558751279,0.02927059656247891,0.5065562355341101,0.12918662704964895,cancellation_30s,551422,203928,0.0009725534448463691,-0.000645933976336388
validation,sell,30,300,M3_market_cancel_replenish,-0.006201689486968975,15.00093662876849,0.028219220118587005,0.5057333575014382,0.24661216208705353,replenishment_30s,551422,253778,-0.0033467424682160907,-0.0028549470187528847
test,sell,30,300,M3_market_cancel_replenish,0.0008220657821419453,21.34242528047665,0.026829174591354248,0.5058599113412577,0.24661216208705353,replenishment_30s,551422,203928,0.0009725534448463691,-0.00015048766270442382
validation,sell,30,300,M4_full_proxy,-0.0033394179209238484,14.981283628780385,0.03085381820026816,0.5052683841782976,-0.23008777106779824,p3_depth_norm_30s,551422,253778,-0.0033467424682160907,7.3245472922423005e-06
test,sell,30,300,M4_full_proxy,0.0018271403685281573,21.321288704618276,0.03017627077001787,0.5075811070573928,-0.23008777106779824,p3_depth_norm_30s,551422,203928,0.0009725534448463691,0.0008545869236817882
validation,sell,60,1,M0_controls,0.050804175436016674,0.4678570937494698,0.2546682769632078,0.296639141842877,-0.0038349716731405194,recent_volatility_60s,563083,259160,0.050804175436016674,0.0
test,sell,60,1,M0_controls,0.021467799669192655,0.6511136475523533,0.23452140755845832,0.31844462677472135,-0.0038349716731405194,recent_volatility_60s,563083,208413,0.021467799669192655,0.0
validation,sell,60,1,M1_market,0.05080152636015989,0.46784130934235446,0.25469053930807917,0.2966468590831918,-0.0005441695724058546,market_pressure_60s,563083,259160,0.050804175436016674,-2.6490758567865313e-06
test,sell,60,1,M1_market,0.021474108664431224,0.6510906671114138,0.2345786543953609,0.31848781026135603,-0.0005441695724058546,market_pressure_60s,563083,208413,0.021467799669192655,6.308995238568649e-06
validation,sell,60,1,M2_market_cancel,0.05081414557751118,0.4678436862956434,0.2545036038582528,0.29661213150177496,-0.0038005815338801063,cancellation_60s,563083,259160,0.050804175436016674,9.970141494508589e-06
test,sell,60,1,M2_market_cancel,0.02144549042979038,0.6512974971530429,0.23455422930592876,0.318343865305907,-0.0038005815338801063,cancellation_60s,563083,208413,0.021467799669192655,-2.2309239402273917e-05
validation,sell,60,1,M3_market_cancel_replenish,0.05132133889393653,0.46781482455522866,0.25476547943260786,0.29656196943972835,-0.04234002437717933,replenishment_60s,563083,259160,0.050804175436016674,0.0005171634579198559
test,sell,60,1,M3_market_cancel_replenish,0.022086243917388115,0.6512185061103954,0.23676160802486862,0.3175809570420271,-0.04234002437717933,replenishment_60s,563083,208413,0.021467799669192655,0.00061844424819546
validation,sell,60,1,M4_full_proxy,0.05080784423652285,0.4678556873300012,0.2546626511127661,0.2967394659669702,-0.0014007397931686545,p3_depth_norm_60s,563083,259160,0.050804175436016674,3.668800506173575e-06
test,sell,60,1,M4_full_proxy,0.021397835199711945,0.6511502538849627,0.23416866078309043,0.31844942493990297,-0.0014007397931686545,p3_depth_norm_60s,563083,208413,0.021467799669192655,-6.996446948071e-05
validation,sell,60,5,M0_controls,0.04452596700489886,1.432439727680472,0.26807357404988086,0.4659922497375409,-0.0150293397785638,recent_volatility_60s,562927,259088,0.04452596700489886,0.0
test,sell,60,5,M0_controls,0.019445626799880822,1.986403536543204,0.23242187218482202,0.46075650458596706,-0.0150293397785638,recent_volatility_60s,562927,208353,0.019445626799880822,0.0
validation,sell,60,5,M1_market,0.04456791123164083,1.4319141224871876,0.26855456412068873,0.4660540048168962,-0.04010966950850477,market_pressure_60s,562927,259088,0.04452596700489886,4.194422674197451e-05
test,sell,60,5,M1_market,0.019840448686656353,1.985321744625835,0.2337527828842408,0.46109247287056104,-0.04010966950850477,market_pressure_60s,562927,208353,0.019445626799880822,0.00039482188677553154
validation,sell,60,5,M2_market_cancel,0.04458849696645539,1.4318817513290627,0.26867862736500064,0.4660578645093559,0.0033959044770399903,cancellation_60s,562927,259088,0.04452596700489886,6.252996155653445e-05
test,sell,60,5,M2_market_cancel,0.019840061401792397,1.985169264274009,0.233868101226019,0.4612412588251669,0.0033959044770399903,cancellation_60s,562927,208353,0.019445626799880822,0.0003944346019115752
validation,sell,60,5,M3_market_cancel_replenish,0.04487310587121052,1.4320315778221,0.2682462848588581,0.46664839745569076,-0.12158724953821151,replenishment_60s,562927,259088,0.04452596700489886,0.00034713886631165813
test,sell,60,5,M3_market_cancel_replenish,0.020537467647102403,1.9847332557944959,0.235696284822932,0.4610108805728739,-0.12158724953821151,replenishment_60s,562927,208353,0.019445626799880822,0.0010918408472215813
validation,sell,60,5,M4_full_proxy,0.04455620440565178,1.4324142472923411,0.2681257163060577,0.46609260174149325,-0.00930344205193032,p3_depth_norm_60s,562927,259088,0.04452596700489886,3.0237400752919363e-05
test,sell,60,5,M4_full_proxy,0.019197588116085962,1.9866761847387537,0.23150459019337943,0.46063171636597505,-0.00930344205193032,p3_depth_norm_60s,562927,208353,0.019445626799880822,-0.00024803868379486005
validation,sell,60,10,M0_controls,0.03611057309921939,2.2525579771198676,0.23787707695468516,0.5299037058201221,-0.01977830387140838,recent_volatility_60s,562732,258998,0.03611057309921939,0.0
test,sell,60,10,M0_controls,0.0165469071289569,3.1277165988602205,0.21344527439825253,0.5221578851342916,-0.01977830387140838,recent_volatility_60s,562732,208278,0.0165469071289569,0.0
validation,sell,60,10,M1_market,0.03618856096056866,2.2518701408382125,0.23804215475188262,0.5298419292813072,-0.09648584341010555,market_pressure_60s,562732,258998,0.03611057309921939,7.798786134927127e-05
test,sell,60,10,M1_market,0.017381769231563093,3.1259541475160315,0.21511224448267988,0.5235790625990263,-0.09648584341010555,market_pressure_60s,562732,208278,0.0165469071289569,0.0008348621026061931
validation,sell,60,10,M2_market_cancel,0.03629323339133261,2.251661696945381,0.2385101742621717,0.5301392288743543,0.01569940526651782,cancellation_60s,562732,258998,0.03611057309921939,0.00018266029211322365
test,sell,60,10,M2_market_cancel,0.017349258824650327,3.1253883007714602,0.21542932792148095,0.5243568691844553,0.01569940526651782,cancellation_60s,562732,208278,0.0165469071289569,0.0008023516956934262
validation,sell,60,10,M3_market_cancel_replenish,0.03637755488222638,2.2521886569464025,0.23779727405427017,0.5299461771905575,-0.17516105730872997,replenishment_60s,562732,258998,0.03611057309921939,0.00026698178300699205
test,sell,60,10,M3_market_cancel_replenish,0.018169351799747768,3.124396664654506,0.21765843134739712,0.5247553750276074,-0.17516105730872997,replenishment_60s,562732,208278,0.0165469071289569,0.001622444670790868
validation,sell,60,10,M4_full_proxy,0.036185116770297565,2.252427750513873,0.23802073133152396,0.5301160626722986,-0.022234221976254662,p3_depth_norm_60s,562732,258998,0.03611057309921939,7.45436710781755e-05
test,sell,60,10,M4_full_proxy,0.016047819361763027,3.1284078564949866,0.2119691809706222,0.522057058354699,-0.022234221976254662,p3_depth_norm_60s,562732,208278,0.0165469071289569,-0.0004990877671938732
validation,sell,60,30,M0_controls,0.013992364783048883,4.401229632987869,0.13895279810774622,0.5438102676327531,-0.04160014131935652,recent_volatility_60s,561952,258638,0.013992364783048883,0.0
test,sell,60,30,M0_controls,0.00806109698905555,6.24791158147401,0.13119239355081883,0.5414130340709113,-0.04160014131935652,recent_volatility_60s,561952,207978,0.00806109698905555,0.0
validation,sell,60,30,M1_market,0.013850583850427589,4.398713221159968,0.13875478574983208,0.5431723103333617,-0.29178666162682515,market_pressure_60s,561952,258638,0.013992364783048883,-0.00014178093262129376
test,sell,60,30,M1_market,0.00992064279950522,6.244294550975387,0.1336723943632347,0.5440527363471136,-0.29178666162682515,market_pressure_60s,561952,207978,0.00806109698905555,0.0018595458104496698
validation,sell,60,30,M2_market_cancel,0.01422539150683444,4.397623391926137,0.14011453483000783,0.5439765231713823,0.0529082991281524,cancellation_60s,561952,258638,0.013992364783048883,0.00023302672378555656
test,sell,60,30,M2_market_cancel,0.009727591450411022,6.243070926748514,0.13424446322352754,0.5441921741722682,0.0529082991281524,cancellation_60s,561952,207978,0.00806109698905555,0.0016664944613554722
validation,sell,60,30,M3_market_cancel_replenish,0.013999321891049799,4.398440919304291,0.1388808666220153,0.5430717837286091,-0.24970289348188143,replenishment_60s,561952,258638,0.013992364783048883,6.957108000915646e-06
test,sell,60,30,M3_market_cancel_replenish,0.01041690093850356,6.242304125105069,0.13575611422379585,0.5445287482329861,-0.24970289348188143,replenishment_60s,561952,207978,0.00806109698905555,0.00235580394944801
validation,sell,60,30,M4_full_proxy,0.014139381306445986,4.400571894283976,0.13947466387186783,0.5441195802627611,-0.07035818838786066,p3_depth_norm_60s,561952,258638,0.013992364783048883,0.00014701652339710325
test,sell,60,30,M4_full_proxy,0.007039195309178625,6.249823727187143,0.1288931271055845,0.5413986094683092,-0.07035818838786066,p3_depth_norm_60s,561952,207978,0.00806109698905555,-0.0010219016798769243
validation,sell,60,60,M0_controls,0.0070404142660835944,6.488646172860983,0.09968790954542146,0.5322823113700997,-0.10251525788622157,recent_volatility_60s,560782,258098,0.0070404142660835944,0.0
test,sell,60,60,M0_controls,0.0022848235935012395,9.383185432571782,0.09152793109753338,0.5312680698508153,-0.10251525788622157,recent_volatility_60s,560782,207528,0.0022848235935012395,0.0
validation,sell,60,60,M1_market,0.005755919470152526,6.487427024628366,0.09820113339934756,0.5325457771854102,-0.5465443914463615,market_pressure_60s,560782,258098,0.0070404142660835944,-0.0012844947959310682
test,sell,60,60,M1_market,0.004272766229069358,9.381259407616652,0.09081009856805895,0.5323281677653136,-0.5465443914463615,market_pressure_60s,560782,207528,0.0022848235935012395,0.0019879426355681185
validation,sell,60,60,M2_market_cancel,0.006263714885259786,6.4859691391199386,0.10025288709601095,0.5329874698757836,0.08815477361397309,cancellation_60s,560782,258098,0.0070404142660835944,-0.0007766993808238087
test,sell,60,60,M2_market_cancel,0.004056853582809605,9.380820057803751,0.09133688723410023,0.5325353687213291,0.08815477361397309,cancellation_60s,560782,207528,0.0022848235935012395,0.0017720299893083657
validation,sell,60,60,M3_market_cancel_replenish,0.0059887140826521135,6.486424380753233,0.09915693766894747,0.5329022309355361,-0.25378384858801084,replenishment_60s,560782,258098,0.0070404142660835944,-0.001051700183431481
test,sell,60,60,M3_market_cancel_replenish,0.0043945652447479056,9.380978612804169,0.0922685301644615,0.5333448980378551,-0.25378384858801084,replenishment_60s,560782,207528,0.0022848235935012395,0.002109741651246666
validation,sell,60,60,M4_full_proxy,0.0071526599740328045,6.488392941911964,0.09987617855726959,0.5324682872397306,-0.11115106739709942,p3_depth_norm_60s,560782,258098,0.0070404142660835944,0.00011224570794921007
test,sell,60,60,M4_full_proxy,0.0013235030232852107,9.384950345431166,0.08884623514475787,0.5307524767742184,-0.11115106739709942,p3_depth_norm_60s,560782,207528,0.0022848235935012395,-0.0009613205702160288
