split,side,formation_window,horizon,pressure_quantile,mean_markout_bps,ci_low,ci_high,adverse_frequency,observation_count
test,sell,5,60,9,0.3853917732822321,0.13657506271183315,0.6342084838526311,0.4858423109924683,10489
test,sell,5,60,10,-0.06428152581370564,-0.3282708527027981,0.1997078010753868,0.4636747129130537,8534
validation,sell,5,300,1,0.23763642942391436,-0.03112287966125074,0.5063957385090795,0.49397868049553445,34710
validation,sell,5,300,2,0.47890193088764293,0.22719892424271038,0.7306049375325755,0.4899996840342507,31649
validation,sell,5,300,3,0.7604752505468417,0.5161441953950577,1.0048063056986256,0.48398201489391596,28468
validation,sell,5,300,4,0.7641959485719725,0.5231064379761343,1.0052854591678106,0.48353081451673,26838
validation,sell,5,300,5,0.5714213987349742,0.33865765237332524,0.8041851450966232,0.4890272373540856,25700
validation,sell,5,300,6,0.47185567478645873,0.23856481782405503,0.7051465317488624,0.4910662345217319,24066
validation,sell,5,300,7,0.2986370858079606,0.0606661590969825,0.5366080125189387,0.49269031141868513,23120
validation,sell,5,300,8,0.12824622194721544,-0.11851363968378323,0.3750060835782141,0.5017055277790757,21401
validation,sell,5,300,9,0.2733276516404572,0.009420915849902456,0.5372343874310119,0.49618484685652875,18610
validation,sell,5,300,10,-0.028198250031619725,-0.27579037477954726,0.21939387471630784,0.49890716069941715,19216
test,sell,5,300,1,1.5081113864347886,0.878604501927073,2.1376182709425042,0.49679725547585346,41683
test,sell,5,300,2,1.2612244796251573,0.8149384357225224,1.707510523527792,0.4918985115870125,31846
test,sell,5,300,3,1.0656684152391211,0.6226881528539494,1.5086486776242929,0.4874212621246667,25877
test,sell,5,300,4,1.2057849882514737,0.7683375695126877,1.6432324069902597,0.47489369401972314,22106
test,sell,5,300,5,0.9577951921782005,0.519623391308119,1.395966993048282,0.4700841136327567,18903
test,sell,5,300,6,1.1492493337157836,0.7257123970500021,1.5727862703815652,0.4700609537468627,16734
test,sell,5,300,7,2.1749727091996265,1.6729829474056297,2.6769624709936233,0.4648637847199094,15013
test,sell,5,300,8,1.5861123943621112,1.169121212623188,2.0031035761010343,0.4534481433074498,13007
test,sell,5,300,9,1.5809072418736578,1.0969011376596935,2.064913346087622,0.4459133455563061,10363
test,sell,5,300,10,2.754942788719693,2.222805625723362,3.2870799517160236,0.4443782753692234,8396
validation,sell,10,1,1,0.05406005433695503,0.03953068554407141,0.06858942312983865,0.30749557883281187,36755
validation,sell,10,1,2,0.02322182715358047,0.011980574024458875,0.03446308028270207,0.2851348488058843,33037
validation,sell,10,1,3,0.014980838139610295,0.004479180872568805,0.025482495406651786,0.2603648977685868,29981
validation,sell,10,1,4,0.006583790346754713,-0.003947224619165343,0.01711480531267477,0.25038773669972947,27725
validation,sell,10,1,5,-0.0011880604114388688,-0.010927546040290208,0.008551425217412471,0.22945971563981044,26375
validation,sell,10,1,6,-0.014117491246575941,-0.023752962228856464,-0.004482020264295417,0.21725420439844761,24736
validation,sell,10,1,7,-0.02274221031790974,-0.032436614975563334,-0.013047805660256144,0.2047264655960308,22977
validation,sell,10,1,8,-0.020638787424690705,-0.0302856397400274,-0.01099193510935401,0.18599439775910365,21420
validation,sell,10,1,9,-0.034524607606821925,-0.044699858295133024,-0.024349356918510826,0.1747272345782627,19064
validation,sell,10,1,10,-0.06063105974877965,-0.07245921187175479,-0.04880290762580451,0.16290228203627852,17090
test,sell,10,1,1,0.04858788230982756,0.026683823383581544,0.07049194123607358,0.3367472174023446,47258
test,sell,10,1,2,0.011561072873038345,-0.005249142243476633,0.028371287989553323,0.296395431834404,33624
test,sell,10,1,3,-0.009606414494277394,-0.024639152042692902,0.005426323054138116,0.2682089552238806,26800
test,sell,10,1,4,-0.0035087267580650875,-0.018549743524124924,0.011532290007994748,0.24659288392938808,21866
test,sell,10,1,5,-0.013296234299786356,-0.0282336807735673,0.001641212173994589,0.2275806451612903,18600
test,sell,10,1,6,-0.015439332513804404,-0.031645089272229865,0.0007664242446210594,0.2146944803396714,16251
test,sell,10,1,7,-0.02029576792129236,-0.037142227032789556,-0.0034493088097951666,0.20008421643624114,14249
test,sell,10,1,8,-0.006128493981662133,-0.021873633026206676,0.009616645062882411,0.17273673257023933,12493
test,sell,10,1,9,-0.036910373684058306,-0.056789999788168385,-0.017030747579948224,0.1597,10000
test,sell,10,1,10,-0.047105562357188595,-0.0734785276722205,-0.02073259704215669,0.1551155115511551,7272
validation,sell,10,5,1,0.05983439342936276,0.022950249707682495,0.09671853715104303,0.4213319543858694,36743
validation,sell,10,5,2,0.07044079831376765,0.04315379487692306,0.09772780175061224,0.40832576445655466,33030
validation,sell,10,5,3,0.07889115960799113,0.05255892703462754,0.10522339218135472,0.39691065590178154,29974
validation,sell,10,5,4,0.015496928019012934,-0.009859904083339983,0.04085376012136585,0.40122677250586325,27715
validation,sell,10,5,5,0.016145324871100562,-0.008798811019524018,0.04108946076172514,0.3811312165699329,26361
validation,sell,10,5,6,-0.013817545723211103,-0.03815572271163266,0.010520631265210457,0.38198657283830784,24726
validation,sell,10,5,7,-0.027562440497473348,-0.05248573824514448,-0.0026391427498022174,0.37505441880713974,22970
validation,sell,10,5,8,-0.024686704873295218,-0.05071299686602179,0.0013395871194313534,0.3602110374451396,21418
validation,sell,10,5,9,-0.07601619390444615,-0.10352371691852404,-0.04850867089036827,0.35547161892770957,19062
validation,sell,10,5,10,-0.17821415351988446,-0.21058499794547852,-0.14584330909429039,0.3571888349230499,17089
test,sell,10,5,1,0.11147510129282862,0.05804956526436952,0.1649006373212877,0.43067346981982935,47233
test,sell,10,5,2,0.012793339015933573,-0.028372990748939397,0.05395966878080655,0.4094722437079788,33614
test,sell,10,5,3,0.015897764739522945,-0.02298350473922716,0.05477903421827305,0.3992982979994028,26792
test,sell,10,5,4,0.011693287139371678,-0.02605698836958545,0.049443562648328804,0.3839608399286335,21859
test,sell,10,5,5,-0.00031411221180702707,-0.03867549343438389,0.03804726901076983,0.3709000967846005,18598
test,sell,10,5,6,-0.021954851238188945,-0.0614303440570033,0.017520641580625412,0.37093101962956126,16251
test,sell,10,5,7,-0.06953676084821486,-0.11095777929648938,-0.028115742399940344,0.35834093620604957,14249
test,sell,10,5,8,-0.03829586286948186,-0.08349650331661373,0.006904777577650012,0.3435297885970532,12488
test,sell,10,5,9,-0.02469941278202075,-0.08199440370644942,0.03259557814240791,0.3195958787636291,9997
test,sell,10,5,10,-0.06041701747762263,-0.1330767993184687,0.01224276436322342,0.32494499449944997,7272
validation,sell,10,10,1,0.08004613245415158,0.026994964001760553,0.13309730090654262,0.4677160208055336,36721
validation,sell,10,10,2,0.10451476999752461,0.06444475653928827,0.14458478345576095,0.4558778995820968,33022
validation,sell,10,10,3,0.10789585689564157,0.06951997934598719,0.14627173444529595,0.45065065065065063,29970
validation,sell,10,10,4,0.02071841661162852,-0.016375196923446095,0.057812030146703136,0.4561042524005487,27702
validation,sell,10,10,5,0.03642208696991353,-0.001198013343270278,0.07404218728309733,0.4475991649269311,26345
validation,sell,10,10,6,-0.000940394063531364,-0.03746469949186835,0.03558391136480562,0.4496723035844324,24718
validation,sell,10,10,7,-0.03765939568104518,-0.07491940175348681,-0.00039938960860354256,0.4491093593484604,22961
validation,sell,10,10,8,-0.03580719141300406,-0.07387591055946321,0.0022615277334551015,0.4418604651162791,21414
validation,sell,10,10,9,-0.08214443952448199,-0.12284828464404442,-0.041440594404919553,0.443744752308984,19056
validation,sell,10,10,10,-0.2571268996215202,-0.3020099710357231,-0.2122438282073173,0.44748083562525603,17089
test,sell,10,10,1,0.1618239906917894,0.08135447763825049,0.24229350374532832,0.4726694915254237,47200
test,sell,10,10,2,-0.014604673984655899,-0.07396436135373138,0.04475501338441958,0.46125,33600
test,sell,10,10,3,0.051984470673399424,-0.005106816346775081,0.10907575769357393,0.45180318076607184,26786
test,sell,10,10,4,0.04023576070022554,-0.017670216965165145,0.09814173836561622,0.4470577468655624,21854
test,sell,10,10,5,0.04271458699010776,-0.015076434296364842,0.10050560827658037,0.43769830599623555,18595
test,sell,10,10,6,-0.017769291796130217,-0.07643215781753633,0.0408935742252759,0.4432,16250
test,sell,10,10,7,-0.10218234441368396,-0.1643837832760978,-0.03998090555127012,0.43845235587388526,14241
test,sell,10,10,8,-0.05031862629919909,-0.1202707944299431,0.01963354183154492,0.4360330048866458,12483
test,sell,10,10,9,-0.001950379127423064,-0.08262048268066889,0.07871972442582277,0.4089226768030409,9997
test,sell,10,10,10,-0.019169651975866925,-0.12944325349528954,0.09110394954355569,0.3950770077007701,7272
validation,sell,10,30,1,0.08049018168387521,-0.01192177516559112,0.17290213853334155,0.5075798887555895,36676
validation,sell,10,30,2,0.16467465075180415,0.09090917014333258,0.23844013136027573,0.49267937797447636,32989
validation,sell,10,30,3,0.20708569580185016,0.13518602305904118,0.27898536854465916,0.48857028273511127,29922
validation,sell,10,30,4,0.14731013296675444,0.07885863467189169,0.21576163126161718,0.49038461538461536,27664
validation,sell,10,30,5,0.03770729940439866,-0.030100445026944596,0.10551504383574192,0.4984790874524715,26300
validation,sell,10,30,6,0.03999992916307434,-0.026890502393422895,0.10689036071957159,0.4903191834089436,24688
validation,sell,10,30,7,-0.07091544188278094,-0.1397399309220132,-0.0020909528435486963,0.5062639137456895,22909
validation,sell,10,30,8,-0.013389729621977412,-0.08266373384578242,0.05588427460182759,0.5029940119760479,21376
validation,sell,10,30,9,-0.059038466867227836,-0.13016702799092597,0.012090094256470292,0.5137605042016806,19040
validation,sell,10,30,10,-0.39896004400276175,-0.47710424223079984,-0.32081584577472366,0.5240131193627738,17074
test,sell,10,30,1,0.17670260271056018,0.017563623830872288,0.3358415815902481,0.5076214334239131,47104
test,sell,10,30,2,0.05550241916531144,-0.05324687478981914,0.164251713120442,0.5001639784144778,33541
test,sell,10,30,3,0.16281515822461692,0.054467855701145776,0.2711624607480881,0.4883181937123846,26751
test,sell,10,30,4,0.21861822276075976,0.10894651096087761,0.3282899345606419,0.48749541956760717,21832
test,sell,10,30,5,0.12043332965399976,0.008567750334025029,0.23229890897397448,0.49063609945108166,18582
test,sell,10,30,6,-0.02104576446388999,-0.13573038265011914,0.09363885372233915,0.4926099273309521,16238
test,sell,10,30,7,-0.022259959918790928,-0.14739210153220872,0.10287218169462686,0.49121574139142654,14230
test,sell,10,30,8,0.18404791282854924,0.05553614199496995,0.3125596836621285,0.494220581152673,12458
test,sell,10,30,9,0.049168182127863676,-0.09273752747510428,0.1910738917308316,0.4732992686103597,9981
test,sell,10,30,10,-0.07606398687975259,-0.26603073285018564,0.11390275909068047,0.4612312353670293,7261
validation,sell,10,60,1,-0.0237121746865392,-0.15341759045431633,0.10599324108123793,0.5115287946672494,36604
validation,sell,10,60,2,0.21621221511296795,0.10723889821269485,0.3251855320132411,0.5012904205252771,32935
validation,sell,10,60,3,0.342132690890287,0.2359892788930505,0.44827610288752345,0.49520713232336777,29836
validation,sell,10,60,4,0.2781024441326527,0.1757276055903776,0.38047728267492786,0.497988328681721,27589
validation,sell,10,60,5,0.12448350062075447,0.028171994334429892,0.22079500690707904,0.5016223231667748,26197
validation,sell,10,60,6,0.1465672794326595,0.049200885890959,0.24393367297435997,0.4996956786366403,24645
validation,sell,10,60,7,-0.0035256247095735976,-0.10261787139253768,0.09556662197339048,0.5074581164428502,22861
validation,sell,10,60,8,0.10464603109599238,0.002917654925702118,0.20637440726628264,0.49917975158190764,21335
validation,sell,10,60,9,-0.012421134246974481,-0.12017405549391036,0.0953317869999614,0.5063863337713534,19025
validation,sell,10,60,10,-0.5115106851343697,-0.6273467986628699,-0.3956745716058695,0.5380469802589186,17071
test,sell,10,60,1,0.2954558837808086,0.04231951571240128,0.5485922518492159,0.5046106011883212,46957
test,sell,10,60,2,0.16289255317469292,-0.0004946236900909562,0.3262797300394768,0.5002391200382592,33456
test,sell,10,60,3,0.3536970935013953,0.17989705779870357,0.527497129204087,0.48722080647579075,26684
test,sell,10,60,4,0.30530095339636454,0.1345795087740519,0.4760223980186772,0.4852671195153295,21788
test,sell,10,60,5,0.20632509713048602,0.04124751307363189,0.37140268118734016,0.48892959112212464,18563
test,sell,10,60,6,-0.016213068029463852,-0.18318302150866725,0.15075688544973956,0.5026507212427568,16222
test,sell,10,60,7,0.10522906973190956,-0.0786573351637495,0.2891154746275686,0.49313911758496937,14211
test,sell,10,60,8,0.5459072800944029,0.34087242018138353,0.7509421400074223,0.49163987138263665,12440
test,sell,10,60,9,0.3230649045652788,0.1008341021375655,0.5452957069929921,0.47591328783621034,9964
test,sell,10,60,10,-0.16526103945031811,-0.4591137099263593,0.12859163102572307,0.4694187491370979,7243
validation,sell,10,300,1,0.30648719766878113,0.03352966419440867,0.5794447311431536,0.49669921224897373,36052
validation,sell,10,300,2,0.45158798394290084,0.20427253623190064,0.698903431653901,0.4917232859789994,32380
validation,sell,10,300,3,0.6163740199630092,0.38241834152719606,0.8503296983988224,0.48173243896625695,29369
validation,sell,10,300,4,0.8484577601982174,0.6149741505501305,1.0819413698463043,0.47683362160968606,27173
validation,sell,10,300,5,0.3654412480039059,0.13425773802210003,0.5966247579857118,0.49080896610563873,25786
validation,sell,10,300,6,0.6597062489284539,0.4261795626606397,0.893232935196268,0.48681382275132273,24192
validation,sell,10,300,7,0.4119131911682633,0.17307895629640246,0.6507474260401241,0.49919850387389797,22458
validation,sell,10,300,8,0.3176511375744531,0.07357128618444261,0.5617309889644636,0.49945178052152356,20977
validation,sell,10,300,9,0.22835760587368376,-0.027153946395449213,0.4838691581428167,0.4938403856454205,18670
validation,sell,10,300,10,-0.39416695772423227,-0.6569277570758196,-0.1314061583726449,0.5064888463608636,16721
test,sell,10,300,1,1.5821891746671235,0.9834215538511967,2.18095679548305,0.49955480270158753,46047
test,sell,10,300,2,0.9548958132460674,0.513494930409843,1.3962966960822918,0.49552184244196673,32826
test,sell,10,300,3,1.160242334777549,0.7390265960941415,1.5814580734609565,0.4840873575485002,26237
test,sell,10,300,4,1.011360645484621,0.5851379560781098,1.437583334891132,0.47186086632163005,21447
test,sell,10,300,5,0.9202185635773538,0.5402228790508973,1.3002142481038104,0.4705656443737313,18227
test,sell,10,300,6,1.3082890184759763,0.9101767803795138,1.706401256572439,0.4645027883952629,15959
test,sell,10,300,7,1.7477510825435216,1.3052880025507552,2.190214162536288,0.46087267525035763,13980
test,sell,10,300,8,2.2837070112010807,1.8692363511674566,2.698177671234705,0.4452984464431725,12230
test,sell,10,300,9,2.1802036887925675,1.7354947487360828,2.624912628849052,0.44436541001930696,9841
test,sell,10,300,10,2.745957852182515,2.146699352815846,3.345216351549184,0.43776282590412113,7134
validation,sell,30,1,1,0.020613616585675655,0.006670666386026312,0.034556566785324996,0.3147662243546493,40017
validation,sell,30,1,2,0.008586079394521664,-0.0024873867578174245,0.01965954554686075,0.2731677237491191,34056
validation,sell,30,1,3,0.011233293866601305,0.0006066268673546957,0.021859960865847912,0.25170620734481636,30770
validation,sell,30,1,4,0.001658889524111289,-0.008183321461453202,0.011501100509675781,0.24341004184100418,28680
validation,sell,30,1,5,0.0015122795901133205,-0.008276109183157151,0.011300668363383793,0.2256720939038243,26410
validation,sell,30,1,6,0.0008920821455555795,-0.008675343237511398,0.010459507528622559,0.2126313227599075,24653
validation,sell,30,1,7,-0.007685967523787739,-0.017427054632956605,0.0020551195853811266,0.20466309974335553,22989
validation,sell,30,1,8,-0.014752859834152194,-0.024704565564681227,-0.004801154103623161,0.194735509997469,19755
validation,sell,30,1,9,-0.017790811987901396,-0.027554619979273352,-0.008027003996529442,0.17606308082230357,17755
validation,sell,30,1,10,-0.03141410212705043,-0.041560759244028085,-0.02126744501007278,0.1558792184724689,14075
test,sell,30,1,1,0.009797846720792957,-0.01031190290012003,0.029907596341705943,0.33596522998913436,55220
test,sell,30,1,2,0.008318752728586261,-0.005984159541853409,0.02262166499902593,0.2770225280213073,36044
test,sell,30,1,3,-0.003312604779455312,-0.01820577538826411,0.011580565829353483,0.2609568417530947,26901
test,sell,30,1,4,0.013934818867354691,-0.0010800256362725746,0.028949663370981957,0.235271032622026,20385
test,sell,30,1,5,0.009810825454750633,-0.0050197574140753674,0.024641408323576634,0.22226037195994278,17475
test,sell,30,1,6,0.0007664297858927113,-0.014996739143046455,0.016529598714831877,0.20381505287165663,14469
test,sell,30,1,7,-0.009457214714761528,-0.024684270599901623,0.005769841170378565,0.19718309859154928,12922
test,sell,30,1,8,-0.020761874306969682,-0.038188428166524985,-0.0033353204474143826,0.18048475091673374,11181
test,sell,30,1,9,-0.007766190850378125,-0.02426026329312856,0.00872788159237231,0.15943538123336803,8643
test,sell,30,1,10,-0.00421392152616206,-0.025297415939275474,0.016869572886951352,0.15194277981828727,5173
validation,sell,30,5,1,0.04305382403009572,0.007055555277538837,0.0790520927826526,0.4304819518048195,40004
validation,sell,30,5,2,0.000268785927860564,-0.02711829137370358,0.027655863229424708,0.41201868005991715,34047
validation,sell,30,5,3,0.0462893116554246,0.020910647493963107,0.0716679758168861,0.394192625349548,30754
validation,sell,30,5,4,0.015467407406229145,-0.009662246281299145,0.040597061093757436,0.3938347804861038,28677
validation,sell,30,5,5,0.029472380826148645,0.004714058867592567,0.054230702784704723,0.3841987652918229,26403
validation,sell,30,5,6,0.021377744771645574,-0.0028259353463711695,0.04558142488966232,0.37381850634862684,24651
validation,sell,30,5,7,-0.007101651785901141,-0.03238811036699364,0.01818480679519136,0.3708329706675951,22978
validation,sell,30,5,8,-0.03802043502786715,-0.06291728558175642,-0.013123584473977882,0.364543244885558,19748
validation,sell,30,5,9,-0.04582908663973257,-0.07071129968135799,-0.020946873598107155,0.3520698394818361,17755
validation,sell,30,5,10,-0.10156603692054662,-0.1293847596204307,-0.07374731422066255,0.3333807121029067,14071
test,sell,30,5,1,0.009192088462496275,-0.04003264032815455,0.05841681725314711,0.4365612827248845,55195
test,sell,30,5,2,0.006925034306906874,-0.029265923732988332,0.04311599234680208,0.4040356379583114,36029
test,sell,30,5,3,0.04231463072490067,0.0067769427581484895,0.07785231869165285,0.39382784904257295,26895
test,sell,30,5,4,0.05425581522341827,0.014344164332312156,0.09416746611452438,0.3776861937003238,20382
test,sell,30,5,5,0.041645702203795126,0.003004984020827821,0.08028642038676242,0.3756868131868132,17472
test,sell,30,5,6,0.029541453174764896,-0.011359074726246244,0.07044198107577604,0.34853825419863155,14469
test,sell,30,5,7,-0.0063249202853610745,-0.04720654498875437,0.03455670441803223,0.35087447763504104,12922
test,sell,30,5,8,-0.027531080622848873,-0.07365506090894672,0.01859289966324897,0.32790552026482955,11177
test,sell,30,5,9,-0.023129312933774748,-0.06661913915603294,0.020360513288483446,0.3177451093876606,8639
test,sell,30,5,10,0.056512992509709634,-0.0034150269901884536,0.11644101200960771,0.30601198530833174,5173
validation,sell,30,10,1,0.047671444466808585,-0.00474739388032256,0.10009028281393972,0.47958188501838006,39989
validation,sell,30,10,2,0.02887766809527642,-0.010896200255789232,0.06865153644634207,0.46127857100887243,34038
validation,sell,30,10,3,0.05822618035871195,0.02146808583484816,0.09498427488257574,0.4518595646373605,30733
validation,sell,30,10,4,0.038940130239506016,0.002234825005696557,0.07564543547331548,0.4561782861925854,28673
validation,sell,30,10,5,0.04069161204273552,0.00408816491081692,0.07729505917465412,0.45171799825737774,26397
validation,sell,30,10,6,0.05817304904242162,0.022085166473546476,0.09426093161129676,0.4428617806996185,24642
validation,sell,30,10,7,-0.003098251638224373,-0.03936902175394619,0.03317251847749744,0.43884704140723646,22967
validation,sell,30,10,8,-0.06037818327426002,-0.09714810642298213,-0.0236082601255379,0.4445739183301246,19738
validation,sell,30,10,9,-0.07504463771932299,-0.11171195984474144,-0.03837731559390453,0.4351450295691355,17755
validation,sell,30,10,10,-0.15383949363960334,-0.194938249179403,-0.11274073809980367,0.41881131807194655,14066
test,sell,30,10,1,-0.002569205924780722,-0.07679277604261173,0.0716543641930503,0.48129350348027844,55168
test,sell,30,10,2,0.011458278699442138,-0.04082541026448998,0.06374196766337425,0.45675960897578316,36008
test,sell,30,10,3,0.09199689702673247,0.040583578466378015,0.14341021558708694,0.45282106594264887,26887
test,sell,30,10,4,0.10141086265676817,0.04244095197551498,0.16038077333802137,0.44645661562622696,20376
test,sell,30,10,5,0.10591009466329573,0.045255810234315366,0.16656437909227612,0.4415569547796222,17470
test,sell,30,10,6,0.08885702609290977,0.02963581412189182,0.14807823806392773,0.4217583632844899,14468
test,sell,30,10,7,-0.0443734161971081,-0.10348379584797207,0.014736963453755872,0.43894134034979104,12922
test,sell,30,10,8,0.009318983653783485,-0.05855957492738509,0.07719754223495207,0.4016107382550336,11175
test,sell,30,10,9,-0.019141824878550408,-0.08538706300458965,0.04710341324748884,0.39902676399026765,8631
test,sell,30,10,10,0.07159838700567052,-0.023543749616565468,0.1667405236279065,0.38236999806688576,5173
validation,sell,30,30,1,-0.026885095981166902,-0.1185734665292463,0.06480327456691251,0.5129783985382093,39951
validation,sell,30,30,2,0.0308298837228007,-0.041975785913883706,0.1036355533594851,0.49914720931600304,34006
validation,sell,30,30,3,0.16920359242222394,0.10086798379013576,0.23753920105431212,0.48408868601238997,30670
validation,sell,30,30,4,0.19367849554507086,0.1268806538072072,0.2604763372829345,0.4873729435188096,28629
validation,sell,30,30,5,0.157773810996994,0.0926367649938075,0.22291085700018048,0.4923293081187818,26334
validation,sell,30,30,6,0.08613646636986003,0.020868420550709976,0.15140451218901008,0.4979070996058032,24607
validation,sell,30,30,7,-0.03596544754794217,-0.10114466276738973,0.0292137676715054,0.5054949847361535,22930
validation,sell,30,30,8,-0.027654155043485704,-0.09524995929364544,0.039941649206674035,0.506521187515859,19705
validation,sell,30,30,9,-0.0180391392612726,-0.08779748201739548,0.05171920349485029,0.5066493857770765,17746
validation,sell,30,30,10,-0.32038915910909266,-0.3973446142111089,-0.24343370400707642,0.519203413940256,14060
test,sell,30,30,1,-0.07623870600863654,-0.2207723686406745,0.06829495662340145,0.5144128598674054,55055
test,sell,30,30,2,0.08737892793741374,-0.010044213503503915,0.18480206937833138,0.49810858923008455,35952
test,sell,30,30,3,0.2927773547368405,0.19411288020116543,0.3914418292725156,0.4881347092351824,26843
test,sell,30,30,4,0.2622086336474342,0.14353080927848816,0.3808864580163802,0.48884630503144655,20352
test,sell,30,30,5,0.26322947880022446,0.1441415475097777,0.3823174100906712,0.4847686669720568,17464
test,sell,30,30,6,0.2057291096648406,0.09724051765613019,0.314217701673551,0.48406718739199556,14467
test,sell,30,30,7,0.0006751118328135902,-0.11305056379267116,0.11440078745829833,0.4926795259121543,12909
test,sell,30,30,8,0.25230323247986625,0.1349540866469332,0.3696523783127993,0.46796881999820805,11161
test,sell,30,30,9,-0.02193145241162156,-0.14451891472888714,0.10065600990564402,0.4780589737636406,8614
test,sell,30,30,10,0.15023457747322314,-0.02740603167402042,0.32787518662046666,0.4413873280372021,5161
validation,sell,30,60,1,-0.23407740093480872,-0.3639041642427959,-0.10425063762682149,0.5286430900426385,39870
validation,sell,30,60,2,0.27087569941197753,0.1650974226703355,0.37665397615361956,0.4965403527368018,33963
validation,sell,30,60,3,0.34731380303846404,0.24675873921546726,0.4478688668614608,0.482181390178513,30586
validation,sell,30,60,4,0.35256133303492365,0.2552995568535499,0.4498231092162974,0.4936571348472105,28536
validation,sell,30,60,5,0.14583478712386938,0.04892557970881489,0.24274399453892387,0.5032206426039563,26237
validation,sell,30,60,6,0.16838407546999393,0.07184404688329507,0.26492410405669276,0.5020773930753564,24550
validation,sell,30,60,7,0.06560204702310915,-0.030056545110311972,0.16126063915653027,0.5048284902774743,22885
validation,sell,30,60,8,0.11569070074698586,0.018307375759427424,0.2130740257345443,0.5048025613660619,19677
validation,sell,30,60,9,0.13795262010028717,0.032638060507158506,0.24326717969341582,0.4963635338557817,17737
validation,sell,30,60,10,-0.7501629454811136,-0.8643403697325359,-0.6359855212296913,0.5462758767873658,14057
test,sell,30,60,1,0.0771123821574464,-0.149434820372225,0.3036595846871178,0.5077800451862109,54884
test,sell,30,60,2,0.07615163374214333,-0.07483400607117564,0.22713727355546232,0.5005157657029747,35869
test,sell,30,60,3,0.31433887760196644,0.1639930265082919,0.464684728695641,0.4893998208420424,26792
test,sell,30,60,4,0.45586685629114587,0.2642383527753497,0.6474953598069421,0.4958202202989772,20336
test,sell,30,60,5,0.5696927535509149,0.37375475781838485,0.7656307492834449,0.47843047269389627,17432
test,sell,30,60,6,0.47578798369571174,0.3157193757717741,0.6358565916196494,0.48683481152993346,14432
test,sell,30,60,7,0.10638528227051085,-0.05788159534748745,0.27065215988850916,0.483936054632935,12886
test,sell,30,60,8,0.2641648376856835,0.08206866230459034,0.4462610130667767,0.4863505747126437,11136
test,sell,30,60,9,0.42688056179638784,0.2297058931086597,0.624055230484116,0.48489776951672864,8608
test,sell,30,60,10,-0.029442882821086775,-0.3159557729868161,0.2570700073446426,0.44478944304288764,5153
validation,sell,30,300,1,0.3502284591539743,0.07906481943077592,0.6213920988771727,0.5016037063435496,39284
validation,sell,30,300,2,0.5786860125861077,0.33782944475803056,0.8195425804141849,0.48329994318691505,33443
validation,sell,30,300,3,0.7642324060312576,0.5354796690893867,0.9929851429731286,0.4720994383329456,30089
validation,sell,30,300,4,0.6878299644760749,0.46659577605912517,0.9090641528930247,0.4749473984522663,28041
validation,sell,30,300,5,0.1011118019117787,-0.13265553388166135,0.33487913770521877,0.49682170542635656,25800
validation,sell,30,300,6,0.04395788215444824,-0.18810255451794416,0.27601831882684064,0.5093698175787728,24120
validation,sell,30,300,7,0.45616775833225354,0.23041488698562906,0.681920629678878,0.5023747170313818,22529
validation,sell,30,300,8,0.24534878888701783,0.007456302067979204,0.48324127570605646,0.5019683000103595,19306
validation,sell,30,300,9,1.067952168518509,0.8080341219212639,1.327870215115754,0.4765535427654208,17444
validation,sell,30,300,10,-0.5033464473191658,-0.7705541581806091,-0.23613873645772243,0.504809794490599,13722
test,sell,30,300,1,1.4990626310446864,0.9251851238969112,2.0729401381924615,0.5044812197843064,53780
test,sell,30,300,2,0.5977259197155732,0.2420429148465736,0.9534089245845728,0.4882464428163277,35351
test,sell,30,300,3,0.0649199637183975,-0.27223869448736393,0.4020786219241589,0.5026016939496373,26329
test,sell,30,300,4,0.9718835494271955,0.6249044489846691,1.3188626498697218,0.47343914284283783,19973
test,sell,30,300,5,2.339841721489397,1.9924922839300936,2.6871911590487003,0.4543067226890756,17136
test,sell,30,300,6,2.2852554503594575,1.937948438363614,2.632562462355301,0.44665065008479365,14152
test,sell,30,300,7,1.9177776549563634,1.5552334703022364,2.2803218396104907,0.4559683794466403,12650
test,sell,30,300,8,2.109232410820935,1.719129783811384,2.499335037830486,0.4288449266113593,10969
test,sell,30,300,9,2.1202180305299962,1.6928325563580404,2.547603504701952,0.4413947461420662,8489
test,sell,30,300,10,5.234556024768913,4.463810388227291,6.0053016613105346,0.4040007844675427,5099
validation,sell,60,1,1,0.0051154798969345215,-0.00846905844486964,0.01870001823873868,0.31790372850051946,43315
validation,sell,60,1,2,0.008814675075314186,-0.00184847346850933,0.019477823619137705,0.2663124397862961,34253
validation,sell,60,1,3,0.012796889537577192,0.0026533303916933416,0.02294044868346104,0.2480731256767947,31398
validation,sell,60,1,4,0.004388506358449505,-0.005301481083129854,0.014078493800028864,0.2399663794914898,28554
validation,sell,60,1,5,-0.004280027600011909,-0.014082809520928954,0.005522754320905137,0.22441895562933897,26504
validation,sell,60,1,6,0.004762724465113822,-0.004823860352125359,0.014349309282353003,0.21234068379526602,24715
validation,sell,60,1,7,-0.002271352918030413,-0.01196250883675043,0.007419803000689604,0.1995597945707997,21808
validation,sell,60,1,8,-0.009110162767896111,-0.018503786444931614,0.0002834609091393898,0.18560008414852214,19014
validation,sell,60,1,9,-0.010727785678740545,-0.020278241849242148,-0.0011773295082389418,0.1778013432308236,16974
