side,formation_window,horizon,component,subgroup_type,subgroup,low_mean_markout_bps,high_mean_markout_bps,high_minus_low_markout_bps,rank_correlation,observation_count,low_count,high_count
sell,60,1,inverse_depth_denominator,all,all,0.07734130624730223,-0.05609723162226301,-0.13343853786956525,-0.04319621273544035,208413,20472,30568
sell,60,5,market_flow,all,all,0.011621183537280094,0.03582016321383081,0.024198979676550714,-0.0004354940376628518,208353,20892,68452
sell,60,5,cancellation,all,all,-0.06352357631779394,0.22134164313051782,0.2848652194483118,0.058736087678016524,208353,61671,20244
sell,60,5,negative_replenishment,all,all,0.2573139581132135,-0.12071312846526755,-0.37802708657848105,-0.060573189467835596,208353,41089,20962
sell,60,5,P2_market_cancel_raw,all,all,-0.02752853257885321,0.2166649107211762,0.2441934433000294,0.058209704394154294,208353,59617,20379
sell,60,5,P3_full_raw,all,all,0.13533439351974877,-0.10748776513326266,-0.24282215865301143,-0.03966521112940214,208353,75868,11563
sell,60,5,P3_depth_normalized,all,all,-0.011993883994182664,0.0014380550259324191,0.013431939020115084,0.0075163947820644315,208353,99068,11953
sell,60,5,inverse_depth_denominator,all,all,0.32620466715580104,-0.19636064615019685,-0.5225653133059979,-0.0596686998191091,208353,20464,30548
sell,60,10,market_flow,all,all,-0.0056508913895640675,0.07809447395951613,0.0837453653490802,-0.005135744929700363,208278,20877,68429
sell,60,10,cancellation,all,all,-0.08341037500331556,0.33792599514151883,0.4213363701448344,0.05291102825135453,208278,61651,20244
sell,60,10,negative_replenishment,all,all,0.4270023039952046,-0.1648814734011941,-0.5918837773963987,-0.05499282971735705,208278,41080,20960
sell,60,10,P2_market_cancel_raw,all,all,-0.03184666531897482,0.32704598115221956,0.3588926464711944,0.05192743285888037,208278,59597,20379
sell,60,10,P3_full_raw,all,all,0.22431843921741867,-0.13858262656233086,-0.36290106577974957,-0.03641080043076503,208278,75833,11558
sell,60,10,P3_depth_normalized,all,all,-0.03414895175722694,-0.00617340939566056,0.027975542361566377,0.008766383270706665,208278,99014,11948
sell,60,10,inverse_depth_denominator,all,all,0.550295217455335,-0.31432887869165127,-0.8646240961469863,-0.05618679838375566,208278,20458,30526
sell,60,30,market_flow,all,all,0.07542213149648078,0.222696386074702,0.14727425457822121,-0.006818684387044072,207978,20817,68343
sell,60,30,cancellation,all,all,-0.1269525896139298,0.5654273722861937,0.6923799619001234,0.036487683649465606,207978,61560,20241
sell,60,30,negative_replenishment,all,all,0.8381649332263306,-0.03553415641311491,-0.8736990896394454,-0.03320170363929721,207978,41052,20926
sell,60,30,P2_market_cancel_raw,all,all,0.02079956340280644,0.534768958690538,0.5139693952877316,0.03485609226812403,207978,59504,20370
sell,60,30,P3_full_raw,all,all,0.3999707138458735,-0.03593396219239561,-0.4359046760382691,-0.01739763940735185,207978,75700,11538
sell,60,30,P3_depth_normalized,all,all,-0.02775647956661583,-0.11908045943156798,-0.09132397986495214,0.017406700741735046,207978,98819,11925
sell,60,30,inverse_depth_denominator,all,all,1.2080816117498845,-0.47170746090248544,-1.6797890726523699,-0.04142605660109438,207978,20420,30461
sell,60,60,market_flow,all,all,0.2256805342529876,0.5379056115824902,0.31222507732950255,-0.009107796630696665,207528,20745,68188
sell,60,60,cancellation,all,all,-0.14289484777696004,0.6221897949324801,0.7650846427094401,0.01851766743425352,207528,61466,20241
sell,60,60,negative_replenishment,all,all,0.9436572163429954,0.21443903806191775,-0.7292181782810776,-0.006962408906155579,207528,41000,20905
sell,60,60,P2_market_cancel_raw,all,all,0.21241446314643375,0.5573463696508166,0.3449319065043829,0.016396361444092157,207528,59439,20370
sell,60,60,P3_full_raw,all,all,0.54186067841808,0.12844590863149888,-0.4134147697865812,0.0030082976788189902,207528,75509,11529
sell,60,60,P3_depth_normalized,all,all,0.10276389949420062,-0.2914168800282932,-0.3941807795224938,0.021368632762198317,207528,98607,11921
sell,60,60,inverse_depth_denominator,all,all,1.6719449599177083,-0.5636352407368685,-2.235580200654577,-0.021097058908362797,207528,20403,30429
sell,60,300,market_flow,all,all,1.5781621912439525,1.9720649011949454,0.39390270995099286,-0.003628769044429654,203928,20227,66940
sell,60,300,cancellation,all,all,1.6391377259953617,5.600972185728094,3.9618344597327324,0.005914700459767335,203928,60474,19880
sell,60,300,negative_replenishment,all,all,3.2992377571112916,2.173979968112286,-1.1252577889990056,0.013047398991497896,203928,40244,20751
sell,60,300,P2_market_cancel_raw,all,all,2.2241737005218765,5.557280453612599,3.333106753090722,0.0059201039739496105,203928,58612,20016
sell,60,300,P3_full_raw,all,all,1.9745639325583733,3.5970895723729566,1.6225256398145833,0.02903570560860345,203928,74236,11519
sell,60,300,P3_depth_normalized,all,all,0.9792249600550682,4.592328331134437,3.613103371079369,0.049618536415838514,203928,96912,11742
sell,60,300,inverse_depth_denominator,all,all,4.530743427559913,1.0909373558512514,-3.4398060717086616,-0.02405488191583932,203928,19949,30080
